"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TMAX","TMIN"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-03-19",,"64","33"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-03-20",,"67","33"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-03-21",,"70","38"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-03-22",,"71","37"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-03-23",,"70","40"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-03-24",,"69","37"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-03-25",,"74","39"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-03-26",,"66","47"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-03-27",,"58","42"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-03-28",,"52","33"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-03-29",,"56","32"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-03-30",,"52","36"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-03-31",,"43","27"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-04-01",,"53","33"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-04-02",,"62","34"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-04-03",,"71","37"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-04-04",,"76","45"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-04-05",,"80","44"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-04-06",,"74","44"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-04-07",,"70","46"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-04-08",,"73","44"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-04-09",,"70","46"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-04-10",,"60","38"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-04-11",,"62","34"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-04-12",,"55","29"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-04-13",,"65","36"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-04-14",,"60","32"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-04-15",,"47","30"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-04-16",,"50","20"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-04-17",,"65","33"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-04-18",,"69","45"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-04-19",,"59","36"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-04-20",,"71","42"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-04-21",,"54","35"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-04-22",,"45","28"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-04-23",,"56","26"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-04-24",,"57","30"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-04-25",,"57","29"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-04-26",,"63","35"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-04-27",,"60","39"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-04-28",,"47","37"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-04-29",,"64","31"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-04-30",,"69","37"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-05-01",,"67","43"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-05-02",,"61","42"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-05-03",,"60","36"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-05-04",,"55","40"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-05-05",,"65","33"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-05-06",,"75","40"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-05-07",,"63","43"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-05-08",,"67","38"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-05-09",,"82","45"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-05-10",,"84","55"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-05-11",,"86","52"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-05-12",,"83","46"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-05-13",,"62","38"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-05-14",,"69","36"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-05-15",,"74","41"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-05-16",,"60","38"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-05-17",,"59","34"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-05-18",,"57","34"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-05-19",,"64","28"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-05-20",,"72","38"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-05-21",,"52","33"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-05-22",,"61","28"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-05-23",,"59","40"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-05-24",,"59","42"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-05-25",,"69","37"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-05-26",,"71","50"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-05-27",,"68","43"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-05-28",,"73","37"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-05-29",,"80","50"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-05-30",,"82","47"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-05-31",,"80","49"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-06-01",,"82","48"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-06-02",,"87","49"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-06-03",,"87","50"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-06-04",,"82","47"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-06-05",,"85","44"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-06-06",,"89","58"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-06-07",,"77","50"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-06-08",,"78","48"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-06-09",,"80","51"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-06-10",,"84","54"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-06-11",,"86","57"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-06-12",,"89","50"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-06-13",,"92","60"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-06-14",,"82","58"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-06-15",,"80","60"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-06-16",,"92","58"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-06-17",,"76","50"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-06-18",,"92","52"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-06-19",,"82","55"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-06-20",,"65","43"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-06-21",,"75","40"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-06-22",,"82","47"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-06-23",,"86","50"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-06-24",,"98","62"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-06-25",,"84","58"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-06-26",,"84","46"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-06-27",,"89","55"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-06-28",,"97","55"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-06-29",,"91","64"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-06-30",,"98","62"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-07-01",,"88","58"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-07-02",,"85","49"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-07-03",,"88","52"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-07-04",,"91","53"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-07-05",,"92","61"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-07-06",,"97","65"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-07-07",,"97","62"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-07-08",,"98","65"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-07-09",,"98","68"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-07-10",,"96","65"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-07-11",,"95","63"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-07-12",,"102","64"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-07-13",,"99","70"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-07-14",,"98","66"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-07-15",,"100","64"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-07-16",,"103","64"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-07-17",,"102","67"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-07-18",,"103","66"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-07-19",,"111","68"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-07-20",,"103","66"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-07-21",,"102","65"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-07-22",,"98","68"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-07-23",,"97","64"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-07-24",,"94","55"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-07-25",,"95","60"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-07-26",,"102","68"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-07-27",,"100","76"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-07-28",,"99","71"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-07-29",,"103","73"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-07-30",,"95","65"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-07-31",,"85","64"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-08-01",,"77","57"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-08-02",,"87","56"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-08-03",,"88","61"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-08-04",,"82","56"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-08-05",,"89","57"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-08-06",,"90","58"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-08-07",,"95","60"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-08-08",,"92","62"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-08-09",,"95","63"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-08-10",,"98","66"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-08-11",,"95","66"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-08-12",,"95","65"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-08-13",,"87","56"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-08-14",,"84","56"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-08-15",,"72","48"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-08-16",,"74","44"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-08-17",,"81","51"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-08-18",,"91","61"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-08-19",,"95","57"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-08-20",,"91","54"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-08-21",,"97","56"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-08-22",,"62","46"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-08-23",,"71","43"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-08-24",,"67","48"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-08-25",,"78","42"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-08-26",,"73","46"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-08-27",,"67","38"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-08-28",,"75","39"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-08-29",,"86","46"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-08-30",,"86","49"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-08-31",,"88","62"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-09-01",,"93","48"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-09-02",,"92","60"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-09-03",,"94","68"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-09-04",,"73","54"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-09-05",,"81","50"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-09-06",,"75","45"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-09-07",,"73","42"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-09-08",,"74","40"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-09-09",,"83","51"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-09-10",,"85","55"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-09-11",,"93","55"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-09-12",,"89","58"
"USW00024131","BOISE AIR TERMINAL, ID US","43.56705","-116.24062","860.5","1960-09-13",,"86","56"
