"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TMAX","TMIN"
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","1960-01-01",,"48","37"
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","1960-01-02",,"47","30"
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","1960-01-03",,"50","30"
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","1960-01-04",,"52","29"
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","1960-01-05",,"50","30"
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","1960-01-06",,"52","30"
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","1960-01-07",,"57","32"
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","1960-01-08",,"65","37"
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","1960-01-09",,"67","40"
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","1960-01-10",,"59","43"
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","1960-01-11",,"56","50"
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","1960-01-12",,"60","44"
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","1960-01-13",,"50","40"
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","1960-01-14",,"52","36"
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","1960-01-15",,"51","36"
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","1960-01-16",,"51","39"
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","1960-01-17",,"47","30"
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","1960-01-18",,"51","31"
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","1960-01-19",,"58","35"
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","1960-01-20",,"61","34"
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","1960-01-21",,"63","36"
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","1960-01-22",,"64","38"
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","1960-01-23",,"66","39"
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","1960-01-24",,"69","43"
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","1960-01-25",,"68","43"
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","1960-01-26",,"67","50"
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","1960-01-27",,"65","47"
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","1960-01-28",,"68","40"
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","1960-01-29",,"74","47"
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","1960-01-30",,"69","45"
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","1960-01-31",,"65","41"
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","1960-02-01",,"66","40"
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","1960-02-02",,"66","48"
